"mature_mirna_id","hgnc_symbol"
"hsa-let-7a-5p","DNA2"
"hsa-let-7a-5p","CEP170B"
"hsa-let-7a-5p","CNBP"
"hsa-let-7a-5p","ATXN7L3B"
"hsa-let-7a-5p","NDUFS2"
"hsa-let-7a-5p","RAB40C"
"hsa-let-7a-5p","POLL"
"hsa-let-7a-5p","F2R"
"hsa-let-7a-5p","PBX2"
"hsa-let-7a-5p","MCM3AP"
"hsa-let-7a-5p","ICOSLG"
"hsa-let-7a-5p","PLEKHO1"
"hsa-let-7a-5p","TTC22"
"hsa-let-7a-5p","SLC38A7"
"hsa-let-7a-5p","PCIF1"
"hsa-let-7a-5p","CYP2R1"
"hsa-let-7a-5p","COX14"
"hsa-let-7a-5p","FAM43A"
"hsa-let-7a-5p","NAT8L"
"hsa-let-7a-5p","RPS15A"
"hsa-let-7a-5p","FAM83G"
"hsa-let-7a-5p","CRYBG3"
"hsa-let-7a-5p","FARSA"
"hsa-let-7a-5p","MT-ND1"
"hsa-let-7a-5p","MT-ND5"
"hsa-let-7a-5p","MT-CO1"
"hsa-let-7a-5p","MT-ATP6"
"hsa-let-7a-5p","CNOT9"
"hsa-let-7a-5p","ARRDC1-AS1"
"hsa-let-7b-5p","E2F3"
"hsa-let-7b-5p","RDH10"
"hsa-let-7b-5p","THBS1"
"hsa-let-7b-5p","VAMP3"
"hsa-let-7b-5p","RHOG"
"hsa-let-7b-5p","E2F5"
"hsa-let-7b-5p","TPM4"
"hsa-let-7b-5p","ZNF264"
"hsa-let-7b-5p","CDCA7"
"hsa-let-7b-5p","SEC11A"
"hsa-let-7b-5p","E2F6"
"hsa-let-7b-5p","CDKN1A"
"hsa-let-7b-5p","BTG2"
"hsa-let-7b-5p","CDC25A"
"hsa-let-7b-5p","MYC"
"hsa-let-7b-5p","IGF2BP1"
"hsa-let-7b-5p","COL3A1"
"hsa-let-7b-5p","HMGA2"
"hsa-let-7b-5p","HMGB1"
"hsa-let-7b-5p","DNAJC1"
"hsa-let-7b-5p","SYNGR2"
"hsa-let-7b-5p","NME4"
"hsa-let-7b-5p","NEK9"
"hsa-let-7b-5p","CD59"
"hsa-let-7b-5p","BAZ1A"
"hsa-let-7b-5p","HERPUD1"
"hsa-let-7b-5p","ECHDC1"
"hsa-let-7b-5p","PRIM1"
"hsa-let-7b-5p","UBE2I"
"hsa-let-7b-5p","CDC34"
"hsa-let-7b-5p","CCND3"
"hsa-let-7b-5p","PRDM1"
"hsa-let-7b-5p","PTGS2"
"hsa-let-7b-5p","INPPL1"
"hsa-let-7b-5p","TGFBR3"
"hsa-let-7b-5p","POLR3D"
"hsa-let-7b-5p","TYMS"
"hsa-let-7b-5p","AURKB"
"hsa-let-7b-5p","JAG1"
"hsa-let-7b-5p","YWHAZ"
"hsa-let-7b-5p","BNIP3L"
"hsa-let-7b-5p","CCNA2"
"hsa-let-7b-5p","RHOB"
"hsa-let-7b-5p","TGFBR1"
"hsa-let-7b-5p","PLK1"
"hsa-let-7b-5p","GATA6"
"hsa-let-7b-5p","WNK1"
"hsa-let-7b-5p","FXR2"
"hsa-let-7b-5p","ABCF1"
"hsa-let-7b-5p","ACTB"
"hsa-let-7b-5p","ACTG1"
"hsa-let-7b-5p","AMD1"
"hsa-let-7b-5p","APRT"
"hsa-let-7b-5p","BCAT1"
"hsa-let-7b-5p","VPS51"
"hsa-let-7b-5p","CALU"
"hsa-let-7b-5p","CAPG"
"hsa-let-7b-5p","CCNB1"
"hsa-let-7b-5p","CCNF"
"hsa-let-7b-5p","CCNT2"
"hsa-let-7b-5p","CENPB"
"hsa-let-7b-5p","CHD3"
"hsa-let-7b-5p","COX7B"
"hsa-let-7b-5p","CSNK1D"
"hsa-let-7b-5p","CSNK2A1"
"hsa-let-7b-5p","CTBP2"
"hsa-let-7b-5p","CTPS1"
"hsa-let-7b-5p","DDX10"
"hsa-let-7b-5p","TIMM8A"
"hsa-let-7b-5p","DMD"
"hsa-let-7b-5p","DYNC1H1"
"hsa-let-7b-5p","DRG2"
"hsa-let-7b-5p","DSG2"
"hsa-let-7b-5p","DSP"
"hsa-let-7b-5p","EDN1"
"hsa-let-7b-5p","EIF4A1"
"hsa-let-7b-5p","EIF4A2"
"hsa-let-7b-5p","ENG"
"hsa-let-7b-5p","EPHA4"
"hsa-let-7b-5p","GALNT2"
"hsa-let-7b-5p","GAPDH"
"hsa-let-7b-5p","GATM"
"hsa-let-7b-5p","GLB1"
"hsa-let-7b-5p","GLO1"
"hsa-let-7b-5p","GNB1"
"hsa-let-7b-5p","GNG5"
"hsa-let-7b-5p","GOLGA4"
"hsa-let-7b-5p","GPX7"
"hsa-let-7b-5p","GYS2"
"hsa-let-7b-5p","HTT"
"hsa-let-7b-5p","HNRNPL"
"hsa-let-7b-5p","HSP90AA1"
"hsa-let-7b-5p","IDI1"
"hsa-let-7b-5p","IFRD1"
"hsa-let-7b-5p","IMPDH1"
"hsa-let-7b-5p","ITGB5"
"hsa-let-7b-5p","LBR"
"hsa-let-7b-5p","LPL"
"hsa-let-7b-5p","MCM4"
"hsa-let-7b-5p","MCM7"
"hsa-let-7b-5p","MLLT1"
"hsa-let-7b-5p","MPG"
"hsa-let-7b-5p","ABCC1"
"hsa-let-7b-5p","MSN"
"hsa-let-7b-5p","MT-CO2"
"hsa-let-7b-5p","MTRR"
"hsa-let-7b-5p","NAP1L1"
"hsa-let-7b-5p","NFATC3"
"hsa-let-7b-5p","NUCB2"
"hsa-let-7b-5p","NVL"
"hsa-let-7b-5p","ORC4"
"hsa-let-7b-5p","OXA1L"
"hsa-let-7b-5p","PAFAH1B3"
"hsa-let-7b-5p","PCCB"
"hsa-let-7b-5p","PCYT1A"
"hsa-let-7b-5p","PDGFB"
"hsa-let-7b-5p","PFN1"
"hsa-let-7b-5p","PGM3"
"hsa-let-7b-5p","PMAIP1"
"hsa-let-7b-5p","POLD2"
"hsa-let-7b-5p","POLR2A"
"hsa-let-7b-5p","POLR2C"
"hsa-let-7b-5p","POLR2D"
"hsa-let-7b-5p","POLR2H"
"hsa-let-7b-5p","POLR2L"
"hsa-let-7b-5p","PPID"
"hsa-let-7b-5p","PPM1G"
"hsa-let-7b-5p","PRKAA2"
"hsa-let-7b-5p","MAPK6"
"hsa-let-7b-5p","MAP2K2"
"hsa-let-7b-5p","PRPS1"
"hsa-let-7b-5p","PVR"
"hsa-let-7b-5p","DPF2"
"hsa-let-7b-5p","RPL12"
"hsa-let-7b-5p","RRM2"
"hsa-let-7b-5p","SLC1A4"
"hsa-let-7b-5p","SLC25A1"
"hsa-let-7b-5p","SMARCA1"
"hsa-let-7b-5p","SMARCB1"
"hsa-let-7b-5p","SMARCD1"
"hsa-let-7b-5p","SOX9"
"hsa-let-7b-5p","SP100"
"hsa-let-7b-5p","SPR"
"hsa-let-7b-5p","SPTBN2"
"hsa-let-7b-5p","AURKA"
"hsa-let-7b-5p","STX3"
"hsa-let-7b-5p","SURF4"
"hsa-let-7b-5p","TCOF1"
"hsa-let-7b-5p","TIAM1"
"hsa-let-7b-5p","TPBG"
"hsa-let-7b-5p","TPT1"
"hsa-let-7b-5p","UBE2D2"
"hsa-let-7b-5p","UGT8"
"hsa-let-7b-5p","UCK2"
"hsa-let-7b-5p","UTRN"
"hsa-let-7b-5p","YWHAE"
"hsa-let-7b-5p","ZNF200"
"hsa-let-7b-5p","PXDN"
"hsa-let-7b-5p","PDHX"
"hsa-let-7b-5p","PTP4A2"
"hsa-let-7b-5p","KMT2D"
"hsa-let-7b-5p","COIL"
"hsa-let-7b-5p","SLC10A3"
"hsa-let-7b-5p","DHX16"
"hsa-let-7b-5p","CUL2"
"hsa-let-7b-5p","CUL1"
"hsa-let-7b-5p","THOC5"
"hsa-let-7b-5p","NOP14"
"hsa-let-7b-5p","SLC25A12"
"hsa-let-7b-5p","RTCA"
"hsa-let-7b-5p","EIF3C"
"hsa-let-7b-5p","TNFSF9"
"hsa-let-7b-5p","SNAP23"
"hsa-let-7b-5p","PEX11B"
"hsa-let-7b-5p","SLC5A6"
"hsa-let-7b-5p","EIF2B3"
"hsa-let-7b-5p","CCNA1"
"hsa-let-7b-5p","UBA3"
"hsa-let-7b-5p","UBE2M"
"hsa-let-7b-5p","PAPSS1"
"hsa-let-7b-5p","USP10"
"hsa-let-7b-5p","NOLC1"
"hsa-let-7b-5p","TBRG4"
"hsa-let-7b-5p","ATP6V1F"
"hsa-let-7b-5p","CIAO1"
"hsa-let-7b-5p","FADS2"
"hsa-let-7b-5p","PCYT1B"
"hsa-let-7b-5p","ONECUT2"
"hsa-let-7b-5p","EEF1E1"
"hsa-let-7b-5p","SCAMP1"
"hsa-let-7b-5p","ATP6V1G1"
"hsa-let-7b-5p","HS2ST1"
"hsa-let-7b-5p","ESPL1"
"hsa-let-7b-5p","SCRN1"
"hsa-let-7b-5p","RNF40"
"hsa-let-7b-5p","AREL1"
"hsa-let-7b-5p","RBM19"
"hsa-let-7b-5p","NCAPD2"
"hsa-let-7b-5p","ZBTB5"
"hsa-let-7b-5p","LPGAT1"
"hsa-let-7b-5p","CHAF1A"
"hsa-let-7b-5p","SCAMP3"
"hsa-let-7b-5p","HUWE1"
"hsa-let-7b-5p","TSPAN3"
"hsa-let-7b-5p","NUBP2"
"hsa-let-7b-5p","SLC25A13"
"hsa-let-7b-5p","ALG3"
"hsa-let-7b-5p","PSME3"
"hsa-let-7b-5p","GDF11"
"hsa-let-7b-5p","ZNF443"
"hsa-let-7b-5p","AKAP8"
"hsa-let-7b-5p","SIGMAR1"
"hsa-let-7b-5p","AKR1A1"
"hsa-let-7b-5p","TUBA1B"
"hsa-let-7b-5p","NSA2"
"hsa-let-7b-5p","CDIPT"
"hsa-let-7b-5p","ZER1"
"hsa-let-7b-5p","SEC23B"
"hsa-let-7b-5p","LRRC41"
"hsa-let-7b-5p","IPO7"
"hsa-let-7b-5p","RPP38"
"hsa-let-7b-5p","IGF2BP3"
"hsa-let-7b-5p","IGF2BP2"
"hsa-let-7b-5p","SLC12A7"
"hsa-let-7b-5p","WDR4"
"hsa-let-7b-5p","ZNF460"
"hsa-let-7b-5p","TUBGCP2"
"hsa-let-7b-5p","PGRMC1"
"hsa-let-7b-5p","PPARGC1A"
"hsa-let-7b-5p","PAPOLA"
"hsa-let-7b-5p","POP1"
"hsa-let-7b-5p","ADRM1"
"hsa-let-7b-5p","FSTL1"
"hsa-let-7b-5p","SUPT16H"
"hsa-let-7b-5p","PRAF2"
"hsa-let-7b-5p","PDCD10"
"hsa-let-7b-5p","PMF1"
"hsa-let-7b-5p","DUSP12"
"hsa-let-7b-5p","ATXN2L"
"hsa-let-7b-5p","COPG1"
"hsa-let-7b-5p","DZIP1"
"hsa-let-7b-5p","BAHD1"
"hsa-let-7b-5p","TNRC6B"
"hsa-let-7b-5p","PLXND1"
"hsa-let-7b-5p","ATG4B"
"hsa-let-7b-5p","ARL6IP1"
"hsa-let-7b-5p","VPS39"
"hsa-let-7b-5p","ABCB10"
"hsa-let-7b-5p","PLD3"
"hsa-let-7b-5p","ARFIP2"
"hsa-let-7b-5p","RAB38"
"hsa-let-7b-5p","IFIT5"
"hsa-let-7b-5p","INTS7"
"hsa-let-7b-5p","AHCTF1"
"hsa-let-7b-5p","RPAP1"
"hsa-let-7b-5p","LRIG1"
"hsa-let-7b-5p","GAPVD1"
"hsa-let-7b-5p","TES"
"hsa-let-7b-5p","MYCBP"
"hsa-let-7b-5p","TIMM9"
"hsa-let-7b-5p","RANBP6"
"hsa-let-7b-5p","TRUB2"
"hsa-let-7b-5p","EIF2AK1"
"hsa-let-7b-5p","AFF4"
"hsa-let-7b-5p","CHMP2A"
"hsa-let-7b-5p","RRP7A"
"hsa-let-7b-5p","MCAT"
"hsa-let-7b-5p","MAT2B"
"hsa-let-7b-5p","OSTM1"
"hsa-let-7b-5p","BZW2"
"hsa-let-7b-5p","C19orf53"
"hsa-let-7b-5p","COMMD9"
"hsa-let-7b-5p","ABT1"
"hsa-let-7b-5p","PARVB"
"hsa-let-7b-5p","CPSF1"
"hsa-let-7b-5p","SNX12"
"hsa-let-7b-5p","SLC25A24"
"hsa-let-7b-5p","EHD4"
"hsa-let-7b-5p","TMED5"
"hsa-let-7b-5p","TRNT1"
"hsa-let-7b-5p","LACTB2"
"hsa-let-7b-5p","RNFT1"
"hsa-let-7b-5p","CPA4"
"hsa-let-7b-5p","ERGIC2"
"hsa-let-7b-5p","THEM6"
"hsa-let-7b-5p","DDX41"
"hsa-let-7b-5p","MTFP1"
"hsa-let-7b-5p","GDE1"
"hsa-let-7b-5p","ERGIC3"
"hsa-let-7b-5p","TAF9B"
"hsa-let-7b-5p","MRPS33"
"hsa-let-7b-5p","FGFRL1"
"hsa-let-7b-5p","CHRAC1"
"hsa-let-7b-5p","TERF2IP"
"hsa-let-7b-5p","SLC38A2"
"hsa-let-7b-5p","NLE1"
"hsa-let-7b-5p","CHPF2"
"hsa-let-7b-5p","DDX49"
"hsa-let-7b-5p","ARL15"
"hsa-let-7b-5p","TBC1D13"
"hsa-let-7b-5p","WDR74"
"hsa-let-7b-5p","RBFOX1"
"hsa-let-7b-5p","NSMCE4A"
"hsa-let-7b-5p","HAUS6"
"hsa-let-7b-5p","GPATCH4"
"hsa-let-7b-5p","DUSP23"
"hsa-let-7b-5p","PIH1D1"
"hsa-let-7b-5p","ARHGAP17"
"hsa-let-7b-5p","FIGN"
"hsa-let-7b-5p","ANKZF1"
"hsa-let-7b-5p","CDCA8"
"hsa-let-7b-5p","SDAD1"
"hsa-let-7b-5p","KLHL11"
"hsa-let-7b-5p","LRRC20"
"hsa-let-7b-5p","QRSL1"
"hsa-let-7b-5p","LSG1"
"hsa-let-7b-5p","YOD1"
"hsa-let-7b-5p","NDUFAF7"
"hsa-let-7b-5p","FOXRED1"
"hsa-let-7b-5p","TRMT1"
"hsa-let-7b-5p","LRRC40"
"hsa-let-7b-5p","CHD7"
"hsa-let-7b-5p","MAP7D1"
"hsa-let-7b-5p","IPO9"
"hsa-let-7b-5p","CNDP2"
"hsa-let-7b-5p","RIOK2"
"hsa-let-7b-5p","DDX28"
"hsa-let-7b-5p","UTP6"
"hsa-let-7b-5p","DPYSL5"
"hsa-let-7b-5p","DHX33"
"hsa-let-7b-5p","C5orf15"
"hsa-let-7b-5p","MRPL47"
"hsa-let-7b-5p","SPRYD7"
"hsa-let-7b-5p","SCYL1"
"hsa-let-7b-5p","LRRC47"
"hsa-let-7b-5p","XPO5"
"hsa-let-7b-5p","KIAA1549"
"hsa-let-7b-5p","ZNF317"
"hsa-let-7b-5p","IGDCC4"
"hsa-let-7b-5p","RAP2C"
"hsa-let-7b-5p","CACNG8"
"hsa-let-7b-5p","SLC25A19"
"hsa-let-7b-5p","SPCS3"
"hsa-let-7b-5p","XYLT2"
"hsa-let-7b-5p","ANAPC1"
"hsa-let-7b-5p","CCDC71"
"hsa-let-7b-5p","MRPS24"
"hsa-let-7b-5p","NOL6"
"hsa-let-7b-5p","MARCKSL1"
"hsa-let-7b-5p","GGCT"
"hsa-let-7b-5p","ATG9A"
"hsa-let-7b-5p","DCTPP1"
"hsa-let-7b-5p","EFHD2"
"hsa-let-7b-5p","WDR25"
"hsa-let-7b-5p","IPO4"
"hsa-let-7b-5p","LIN28A"
"hsa-let-7b-5p","NARS2"
"hsa-let-7b-5p","GEMIN7"
"hsa-let-7b-5p","PTGES2"
"hsa-let-7b-5p","NAA50"
"hsa-let-7b-5p","PAAF1"
"hsa-let-7b-5p","TRABD"
"hsa-let-7b-5p","FLAD1"
"hsa-let-7b-5p","CPEB4"
"hsa-let-7b-5p","PUS1"
"hsa-let-7b-5p","LIMD2"
"hsa-let-7b-5p","INTS5"
"hsa-let-7b-5p","SLC25A32"
"hsa-let-7b-5p","ANP32E"
"hsa-let-7b-5p","C6orf62"
"hsa-let-7b-5p","EMC6"
"hsa-let-7b-5p","ATAD3B"
"hsa-let-7b-5p","WDR75"
"hsa-let-7b-5p","POLR1B"
"hsa-let-7b-5p","LLPH"
"hsa-let-7b-5p","CCDC115"
"hsa-let-7b-5p","CYSTM1"
"hsa-let-7b-5p","GTPBP3"
"hsa-let-7b-5p","TUBA1C"
"hsa-let-7b-5p","ZNF587"
"hsa-let-7b-5p","MIDN"
"hsa-let-7b-5p","ZNF799"
"hsa-let-7b-5p","DHX57"
"hsa-let-7b-5p","MGME1"
"hsa-let-7b-5p","SLC38A5"
"hsa-let-7b-5p","TOE1"
"hsa-let-7b-5p","KCTD12"
"hsa-let-7b-5p","CTHRC1"
"hsa-let-7b-5p","PIGU"
"hsa-let-7b-5p","NUP35"
"hsa-let-7b-5p","GRPEL2"
"hsa-let-7b-5p","C5orf24"
"hsa-let-7b-5p","PM20D2"
"hsa-let-7b-5p","MTPN"
"hsa-let-7b-5p","SMCR8"
"hsa-let-7b-5p","CMC1"
"hsa-let-7b-5p","TMEM167A"
"hsa-let-7b-5p","TMEM65"
"hsa-let-7b-5p","ANKRD46"
"hsa-let-7b-5p","TXLNA"
"hsa-let-7b-5p","KLHDC8B"
"hsa-let-7b-5p","CENPV"
"hsa-let-7b-5p","UNC13D"
"hsa-let-7b-5p","CCNY"
"hsa-let-7b-5p","FOXK1"
"hsa-let-7b-5p","TMED4"
"hsa-let-7b-5p","ELMOD2"
"hsa-let-7b-5p","PGM2L1"
"hsa-let-7b-5p","TTC9C"
"hsa-let-7b-5p","SPRYD4"
"hsa-let-7b-5p","GATC"
"hsa-let-7b-5p","MTX3"
"hsa-let-7b-5p","NHLRC3"
"hsa-let-7b-5p","LIN28B"
"hsa-let-7b-5p","RBM12B"
"hsa-let-7b-5p","ZNF805"
"hsa-let-7b-5p","PEG10"
"hsa-let-7b-5p","NOMO3"
"hsa-let-7b-5p","SF3B1"
"hsa-let-7b-5p","SUMO1"
"hsa-let-7b-5p","SUMO2"
"hsa-let-7b-5p","ACER2"
"hsa-let-7b-5p","SLC35F1"
"hsa-let-7b-5p","ZNF629"
"hsa-let-7b-5p","FTO"
"hsa-let-7b-5p","DNA2"
"hsa-let-7b-5p","TENM3"
"hsa-let-7b-5p","TSEN15"
"hsa-let-7b-5p","CIZ1"
"hsa-let-7b-5p","ATXN7L3B"
"hsa-let-7b-5p","TRAPPC1"
"hsa-let-7b-5p","FAM131A"
"hsa-let-7b-5p","RAB40C"
"hsa-let-7b-5p","POLL"
"hsa-let-7b-5p","DHX9"
"hsa-let-7b-5p","CKB"
"hsa-let-7b-5p","COL8A1"
"hsa-let-7b-5p","PBX2"
"hsa-let-7b-5p","UBE2A"
"hsa-let-7b-5p","EIF3D"
"hsa-let-7b-5p","SNRPA"
"hsa-let-7b-5p","HCFC1"
"hsa-let-7b-5p","TRIM28"
"hsa-let-7b-5p","HSPA8"
"hsa-let-7b-5p","TXNL4A"
"hsa-let-7b-5p","DDX18"
"hsa-let-7b-5p","TMEM115"
"hsa-let-7b-5p","ICOSLG"
"hsa-let-7b-5p","YIPF3"
"hsa-let-7b-5p","VPS28"
"hsa-let-7b-5p","PLEKHO1"
"hsa-let-7b-5p","ZNF581"
"hsa-let-7b-5p","SLC38A7"
"hsa-let-7b-5p","TBC1D19"
"hsa-let-7b-5p","NCOA5"
"hsa-let-7b-5p","HOXD11"
"hsa-let-7b-5p","ZFHX4"
"hsa-let-7b-5p","MFSD8"
"hsa-let-7b-5p","FAM43A"
"hsa-let-7b-5p","NAT8L"
"hsa-let-7b-5p","FAM83G"
"hsa-let-7b-5p","PTTG1"
"hsa-let-7b-5p","RPL18A"
"hsa-let-7b-5p","RPS4X"
"hsa-let-7b-5p","MT-ND4L"
"hsa-let-7b-5p","MT-ND4"
"hsa-let-7b-5p","MT-ND1"
"hsa-let-7b-5p","MT-ND2"
"hsa-let-7b-5p","MT-ND5"
"hsa-let-7b-5p","MT-CO1"
"hsa-let-7b-5p","MT-ATP6"
"hsa-let-7b-5p","MT-CO3"
"hsa-let-7b-5p","CXCL8"
"hsa-let-7b-5p","WDCP"
"hsa-let-7b-5p","ADGRG1"
"hsa-let-7b-5p","UBXN8"
"hsa-let-7b-5p","HGH1"
"hsa-let-7b-5p","DNAAF5"
"hsa-let-7b-5p","CCDC186"
"hsa-let-7b-5p","MRM3"
"hsa-let-7b-5p","INTS11"
"hsa-let-7b-5p","INTS14"
"hsa-let-7b-5p","CIAO2A"
"hsa-let-7b-5p","SEPTIN4"
"hsa-let-7b-5p","CEMIP2"
"hsa-let-7b-5p","ODR4"
"hsa-let-7b-5p","TLCD3A"
"hsa-let-7b-5p","OTULINL"
"hsa-let-7b-5p","TLNRD1"
"hsa-let-7b-5p","PYCR3"
"hsa-let-7b-5p","MARS1"
"hsa-let-7b-5p","QARS1"
"hsa-let-7b-5p","NOP53"
"hsa-let-7c-5p","THBS1"
"hsa-let-7c-5p","E2F5"
"hsa-let-7c-5p","ZNF264"
"hsa-let-7c-5p","E2F6"
"hsa-let-7c-5p","CDKN1A"
"hsa-let-7c-5p","MYC"
"hsa-let-7c-5p","IGF2BP1"
"hsa-let-7c-5p","HMGA2"
"hsa-let-7c-5p","NME4"
"hsa-let-7c-5p","MKRN1"
"hsa-let-7c-5p","NOTCH2"
"hsa-let-7c-5p","CASP3"
"hsa-let-7c-5p","USF2"
"hsa-let-7c-5p","TGFBR3"
"hsa-let-7c-5p","POLR3D"
"hsa-let-7c-5p","DNMT1"
"hsa-let-7c-5p","RHOB"
"hsa-let-7c-5p","TGFBR1"
"hsa-let-7c-5p","XBP1"
"hsa-let-7c-5p","ACTB"
"hsa-let-7c-5p","AMD1"
"hsa-let-7c-5p","CALU"
"hsa-let-7c-5p","CCNF"
"hsa-let-7c-5p","CSNK2A1"
"hsa-let-7c-5p","CTPS1"
"hsa-let-7c-5p","EDN1"
"hsa-let-7c-5p","EN2"
"hsa-let-7c-5p","EPHA4"
"hsa-let-7c-5p","GATM"
"hsa-let-7c-5p","GLO1"
"hsa-let-7c-5p","GNG5"
"hsa-let-7c-5p","GOLGA4"
"hsa-let-7c-5p","HSF1"
"hsa-let-7c-5p","MEF2C"
"hsa-let-7c-5p","MYCL"
"hsa-let-7c-5p","MYO9A"
"hsa-let-7c-5p","NAP1L1"
"hsa-let-7c-5p","PBX3"
"hsa-let-7c-5p","PMAIP1"
"hsa-let-7c-5p","POLR2D"
"hsa-let-7c-5p","MAPK6"
"hsa-let-7c-5p","RARB"
"hsa-let-7c-5p","RRM2"
"hsa-let-7c-5p","SMARCD1"
"hsa-let-7c-5p","STAT2"
"hsa-let-7c-5p","STX3"
"hsa-let-7c-5p","SURF4"
"hsa-let-7c-5p","ZNF200"
"hsa-let-7c-5p","KMT2D"
"hsa-let-7c-5p","FZD8"
"hsa-let-7c-5p","TNFSF9"
"hsa-let-7c-5p","PEX11B"
"hsa-let-7c-5p","SLC5A6"
"hsa-let-7c-5p","ATP6V1F"
"hsa-let-7c-5p","ONECUT2"
"hsa-let-7c-5p","ATP6V1G1"
"hsa-let-7c-5p","RNF7"
"hsa-let-7c-5p","ESPL1"
"hsa-let-7c-5p","AREL1"
"hsa-let-7c-5p","ZBTB5"
"hsa-let-7c-5p","HUWE1"
"hsa-let-7c-5p","ZNF443"
"hsa-let-7c-5p","AKAP8"
"hsa-let-7c-5p","IPO7"
"hsa-let-7c-5p","OLFM4"
"hsa-let-7c-5p","IGF2BP3"
"hsa-let-7c-5p","SLC12A7"
"hsa-let-7c-5p","ZNF460"
"hsa-let-7c-5p","PGRMC1"
"hsa-let-7c-5p","COPS8"
"hsa-let-7c-5p","COPS6"
"hsa-let-7c-5p","ARL6IP1"
"hsa-let-7c-5p","PLD3"
"hsa-let-7c-5p","ARMC8"
"hsa-let-7c-5p","TAF5L"
"hsa-let-7c-5p","ABT1"
"hsa-let-7c-5p","TMED5"
"hsa-let-7c-5p","RNFT1"
"hsa-let-7c-5p","THEM6"
"hsa-let-7c-5p","C9orf40"
"hsa-let-7c-5p","FIGN"
"hsa-let-7c-5p","LRRC20"
"hsa-let-7c-5p","YOD1"
"hsa-let-7c-5p","IPO9"
"hsa-let-7c-5p","HHAT"
"hsa-let-7c-5p","TMEM165"
"hsa-let-7c-5p","BCCIP"
"hsa-let-7c-5p","IGDCC4"
"hsa-let-7c-5p","MARCKSL1"
"hsa-let-7c-5p","ATG9A"
"hsa-let-7c-5p","EFHD2"
"hsa-let-7c-5p","PTGES2"
"hsa-let-7c-5p","LIMD2"
"hsa-let-7c-5p","ZNF587"
"hsa-let-7c-5p","MIDN"
"hsa-let-7c-5p","ZNF799"
"hsa-let-7c-5p","GRPEL2"
"hsa-let-7c-5p","C5orf24"
"hsa-let-7c-5p","PM20D2"
"hsa-let-7c-5p","ANKRD46"
"hsa-let-7c-5p","TMED4"
"hsa-let-7c-5p","PGM2L1"
"hsa-let-7c-5p","NHLRC3"
"hsa-let-7c-5p","RBM12B"
"hsa-let-7c-5p","CCNB2"
"hsa-let-7c-5p","PEG10"
"hsa-let-7c-5p","ACER2"
"hsa-let-7c-5p","UBA52"
"hsa-let-7c-5p","DNA2"
"hsa-let-7c-5p","ATXN7L3B"
"hsa-let-7c-5p","POLL"
"hsa-let-7c-5p","CREM"
"hsa-let-7c-5p","DLX4"
"hsa-let-7c-5p","PBX2"
"hsa-let-7c-5p","PSMB2"
"hsa-let-7c-5p","SF3B4"
"hsa-let-7c-5p","MICB"
"hsa-let-7c-5p","NRM"
"hsa-let-7c-5p","PLEKHO1"
"hsa-let-7c-5p","ZNF581"
"hsa-let-7c-5p","HOXD1"
"hsa-let-7c-5p","MAF1"
"hsa-let-7c-5p","FAM43A"
"hsa-let-7c-5p","NAT8L"
"hsa-let-7c-5p","FAM83G"
"hsa-let-7c-5p","MT-ND1"
"hsa-let-7c-5p","MT-CO1"
"hsa-let-7c-5p","MT-ATP6"
"hsa-let-7c-5p","GARS1"
"hsa-let-7e-5p","MYCN"
"hsa-let-7e-5p","THBS1"
"hsa-let-7e-5p","ZNF264"
"hsa-let-7e-5p","E2F6"
"hsa-let-7e-5p","CDKN1A"
"hsa-let-7e-5p","MYC"
"hsa-let-7e-5p","IGF2BP1"
"hsa-let-7e-5p","HMGA2"
"hsa-let-7e-5p","SERBP1"
"hsa-let-7e-5p","GTPBP8"
"hsa-let-7e-5p","TNFAIP1"
"hsa-let-7e-5p","ECHDC1"
"hsa-let-7e-5p","TGFBR3"
"hsa-let-7e-5p","POLR3D"
"hsa-let-7e-5p","AURKB"
"hsa-let-7e-5p","YWHAZ"
"hsa-let-7e-5p","AGO2"
"hsa-let-7e-5p","AMD1"
"hsa-let-7e-5p","CALU"
"hsa-let-7e-5p","DSP"
"hsa-let-7e-5p","EDN1"
"hsa-let-7e-5p","EPHA4"
"hsa-let-7e-5p","GATM"
"hsa-let-7e-5p","GLO1"
"hsa-let-7e-5p","GNG5"
"hsa-let-7e-5p","GOLGA4"
"hsa-let-7e-5p","LMNA"
"hsa-let-7e-5p","MKI67"
"hsa-let-7e-5p","MYO9B"
"hsa-let-7e-5p","NAP1L1"
"hsa-let-7e-5p","PDGFB"
"hsa-let-7e-5p","PGD"
"hsa-let-7e-5p","PMAIP1"
"hsa-let-7e-5p","POLR2D"
"hsa-let-7e-5p","CTSA"
"hsa-let-7e-5p","MAPK6"
"hsa-let-7e-5p","RPL27A"
"hsa-let-7e-5p","RPN2"
"hsa-let-7e-5p","RRM2"
"hsa-let-7e-5p","SRSF2"
"hsa-let-7e-5p","STX3"
"hsa-let-7e-5p","SUPT4H1"
"hsa-let-7e-5p","SURF4"
"hsa-let-7e-5p","TNFAIP3"
"hsa-let-7e-5p","UBE2V2"
"hsa-let-7e-5p","YWHAE"
"hsa-let-7e-5p","ZNF200"
"hsa-let-7e-5p","KMT2D"
"hsa-let-7e-5p","EIF3J"
"hsa-let-7e-5p","TNFSF9"
"hsa-let-7e-5p","PEX11B"
